UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
Alberto Fernández,@alferdez,2021-10-07T20:02:26.000Z,"Alberto Fernández
@alferdez
·
Oct 7Con esta decisión, a partir de octubre, vamos a beneficiar a más de 2 millones de trabajadoras y trabajadores argentinos y más de 3 millones de niños, niñas y adolescentes.
92
171
615",92,171,615
Alberto Fernández,@alferdez,2021-10-07T20:02:26.000Z,"Alberto Fernández
@alferdez
·
Oct 7Tenemos en claro cuáles son los problemas y las urgencias. Este complemento se trata de una medida progresiva, que se pagará mes a mes y que irá siendo superada hasta que los ingresos de los trabajadores y las trabajadoras recuperen su poder adquisitivo.

Gobernar es escuchar.
241
204
659",241,204,659
Alberto Fernández Retweeted,@CasaRosada,2021-10-06T22:56:13.000Z,"Casa Rosada
@CasaRosada
·
Oct 6El presidente 
@alferdez
 visitó la automotriz Stellantis en el partido bonaerense de Tres de Febrero. La misma sumó un segundo turno de producción de vehículos y 475 nuevos trabajadores

https://casarosada.gob.ar/slider-principal/48126-el-presidente-visito-la-automotriz-stellantis-que-sumo-un-segundo-turno-de-produccion-de-vehiculos-y-475-nuevos-trabajadores…
85
240
735",85,240,735
Alberto Fernández Retweeted,@FrenteDeTodos,2021-10-06T18:56:52.000Z,"TODS
@FrenteDeTodos
·
Oct 6SÍ. 

""Le decimos sí al trabajo, sí al que invierte, sí al diálogo, sí a la Argentina que nos merecemos"".

• 
@alferdez
 144
330
755",144,330,755
Alberto Fernández,@alferdez,2021-10-07T02:26:29.000Z,"Alberto Fernández
@alferdez
·
Oct 6Hoy recorrí la planta Stellantis, en ella se fabrican vehículos Peugeot y Citroën. Luego de dos años y medio de trabajar un solo turno pasaron a dos e incorporaron 663 trabajadoras y trabajadores en 2021.

Cuando crecen la producción y las exportaciones, crece el trabajo.
457
1K
2.9K",457,1K,2.9K
Alberto Fernández Retweeted,@martinrgill,2021-10-04T23:11:03.000Z,"Martín Gill
@martinrgill
·
Oct 4Esta obra es símbolo del compromiso del gobierno nacional con la ciudad de Córdoba. El gobierno de 
@alferdez
, a través del 
@Enohsa
 decidió, en diciembre del 2019, incrementar la financiación, abonar las deudas del anterior gobierno y realizar las ampliaciones necesarias. E
Ministerio de Servicios Públicos de Córdoba
@MinSPcba
 · Oct 1
 SEGUIMOS TRABAJANDO EN LA PLANTA DEPURADORA DE BAJO GRANDE 

 La obra de ampliación de la Planta Depuradora de Líquidos Cloacales de Bajo Grande ya tiene un avance del 93%.

 Se trata de una de las obras de saneamiento más importantes del interior del país.
Show this thread
23
101
235",23,101,235
Alberto Fernández Retweeted,@MarianaContar,2021-10-05T00:23:35.000Z,"Mariana Contartessi
@MarianaContar
·
Oct 4Las recorridas de 
@alferdez
 por el conurbano. 
Estuvo en Moreno con vecinos y comerciantes. Duró 2 hs y hablaron sobre empleo y reconvertir planes sociales en trabajo.
133
102
379",133,102,379
Alberto Fernández Retweeted,@FrenteDeTodos,2021-10-05T00:47:25.000Z,"TODS
@FrenteDeTodos
·
Oct 4Vecinos y vecinas de Moreno #ConAlberto 
Alberto Fernández
76
185
592",76,185,592
Alberto Fernández,@alferdez,2021-10-04T22:57:25.000Z,"Alberto Fernández
@alferdez
·
Oct 4Recibí a directivos del Grupo DIA quienes confirmaron una inversión de US$ 115 millones en el país para renovar todos sus locales y abrir 263 nuevos. Se crearán 3 mil puestos de trabajo.

Una empresa de 25 años de trayectoria apuesta a largo plazo por el desarrollo argentino.
765
976
3.9K",765,976,3.9K
Alberto Fernández Retweeted,@martinrgill,2021-10-04T04:23:24.000Z,"Martín Gill
@martinrgill
·
Oct 4De los $ 55.703.000.000 que desde el inicio de la gestión de 
@alferdez
 el anses transfirió a las cajas de jubilaciones provinciales, Córdoba recibió $ 24.720.000.000. El mayor aporte de la historia. ""La única verdad es la realidad""...
lanacion.com.ar
Cajas provinciales: la Anses transfirió $55.703 millones, casi la mitad a la de Córdoba
Los gobernadores están atentos a lo que recibe cada uno de Nación, en una etapa en la que el Presidente decidió “hacer músculo” con ellos; Buenos Aires se suma ahora a los giros
84
284
543",84,284,543
Alberto Fernández,@alferdez,2021-10-03T23:21:13.000Z,"Alberto Fernández
@alferdez
·
Oct 3Ya está disponible en Youtube mi encuentro con L-Gante. 

Pude conocer a un joven talentoso a quien quise escuchar en una conversación que me sirvió mucho.
youtube.com
Encuentro con L-Gante
- Instagram http://www.instagram.com/alferdezok- Facebook http://www.facebook.com/alferdezok- Twitter https://www.twitter.com/alferdez- Sitio web ht...
3.4K
1.7K
5.8K",3.4K,1.7K,5.8K
Alberto Fernández,@alferdez,2021-10-03T20:51:35.000Z,"Alberto Fernández
@alferdez
·
Oct 3#LGanteConAlberto
1.5K
1.6K
6.4K",1.5K,1.6K,6.4K
Alberto Fernández,@alferdez,2021-10-03T19:53:33.000Z,"Alberto Fernández
@alferdez
·
Oct 32K
3.9K
18.5K",2K,3.9K,18.5K
Alberto Fernández Retweeted,@ciencia_ar,2021-10-01T21:55:54.000Z,"Ministerio de Ciencia, Tecnología e Innovación
@ciencia_ar
·
Oct 1Las obras que vamos a financiar en todo el territorio nacional son: 
20 nuevos edificios para institutos de CONICET
24 obras de refacciones y construcciones 
28 nuevos centros interinstitucionales en temas estratégicos.
Te contamos los detalles en: https://argentina.gob.ar/noticias/el-ministerio-de-ciencia-anuncia-el-financiamiento-de-obras-para-el-sistema-nacional-de…
Alberto Fernández and 3 others
29
139
373",29,139,373
Alberto Fernández Retweeted,@gabicerru,2021-10-01T21:56:12.000Z,"Gabriela Cerruti
@gabicerru
·
Oct 1No, no es de verdad. Es una #FakeNews Tanto que el mismo medio la bajó y ya no está en la página. Pero estas capturas circulando solo hacen que en pocas horas pase a funcionar como verdad. No alimentemos las noticias falsas en las redes.
Mercedes Funes
@MercedesFunes
 · Oct 1
FESTEJO EN OLIVOS, de verdad?? Todos esos asesores y nadie le dice??
109
232
797",109,232,797
Alberto Fernández,@alferdez,2021-10-01T18:44:47.000Z,"Alberto Fernández
@alferdez
·
Oct 1Tras reunirme con científicas y científicos, anunciamos una inversión de 12 mil millones de pesos para 72 obras de edificios del CONICET en 21 provincias.

Concebimos al desarrollo de la ciencia y la tecnología como una política de Estado que debe llegar a cada rincón del país.
Daniel Filmus and Ana Franchi
597
679
2.4K",597,679,2.4K
Alberto Fernández Retweeted,@MarceOzz,2021-09-30T00:31:37.000Z,"MarceOzz
@MarceOzz
·
Sep 29Me gusta este 
@alferdez
 que va, se sienta con los cascos en Lanús y escucha. Es por abajo. 
Y no se olvide: “No se preocupe por las tapas de los diarios, Presidente. Preocúpese por llegar al  de los argentinos”
613
674
3.2K",613,674,3.2K
Alberto Fernández Retweeted,@MargaWirkierman,2021-10-01T01:40:51.000Z,"Marga Wirkierman Марга Виркирман
@MargaWirkierman
·
Sep 30""Construyamos un país que le diga SÍ al productor agropecuario, SÍ a la industria, SÍ al desarrollo de la ciencia y la tecnología, SÍ a los que trabajan"". 
@alferdez
Ley de fomento al desarrollo agroindustrial. 
67
112
343",67,112,343
Alberto Fernández,@alferdez,2021-09-29T00:33:29.000Z,"Alberto Fernández
@alferdez
·
Sep 28En esta oportunidad no pude estar físicamente presente como siempre lo he hecho en las conmemoraciones emblemáticas, pero aprovecho la ocasión para ratificar nuestra voluntad de seguir trabajando juntos por la unidad latinoamericana y el bienestar de nuestros pueblos.
73
114
621",73,114,621
Alberto Fernández Retweeted,@JuanManzurOK,2021-09-28T18:33:55.000Z,"Juan Manzur
@JuanManzurOK
·
Sep 28Por instrucción del presidente 
@alferdez
, redoblamos esfuerzos para optimizar la seguridad en Santa Fe. Por eso hoy anunciamos desde Casa Rosada el envío inmediato de fuerzas federales y el asiento de un nuevo destacamento, que brindarán más protección al pueblo de esa provincia.
Aníbal Fernández and 2 others
278
308
1K",278,308,1K
Alberto Fernández Retweeted,@knazabal,2021-09-28T22:12:34.000Z,"karina nazabal
@knazabal
·
Sep 28El Presidente 
@alferdez
 en Lanús, con lxs que nunca lo van a traicionar.

Gracias Alberto por esta visita al corazón de nuestros sueños, de nuestras necesidades, al corazón de nuestro pueblo trabajador.
56
138
473",56,138,473
Alberto Fernández,@alferdez,2021-09-28T22:18:45.000Z,"Alberto Fernández
@alferdez
·
Sep 28Trabajamos junto a 
@wadodecorrido
 en un cronograma de apertura de fronteras de manera segura y coordinada con las provincias. Los indicadores sanitarios, producto del nivel de vacunación, nos permiten retomar políticas de crecimiento, con más empleo y producción. 
#SalirAdelante
756
598
2.5K",756,598,2.5K
Alberto Fernández,@alferdez,2021-09-28T20:29:38.000Z,"Alberto Fernández
@alferdez
·
Sep 28Hoy analice con 
@HugoYasky
 , 
@RobiBaradel
 y 
@soniaalesso1
 la situación de los docentes nacionales jubilados y la posibilidad de recomponer sus ingresos. También observamos el financiamiento de la educación en el presupuesto nacional. 
Para nosotros, la educación es prioridad.
1K
471
1.2K",1K,471,1.2K
Alberto Fernández Retweeted,@alferdezprensa,2021-09-28T17:27:43.000Z,"Alberto Fernández Prensa
@alferdezprensa
·
Sep 28 ""No existe crisis climática alejada de la social y financiera. Es la hora de un multilateralismo ambiental que evite discriminación y avale una transición a la cohesión social"". El presidente 
@alferdez
 en el Diálogo de Alto Nivel convocado por la 
@ONU_es
 y la 
@OITnoticias
.
96
210
774",96,210,774
Alberto Fernández Retweeted,@alferdezprensa,2021-09-28T17:26:30.000Z,"Alberto Fernández Prensa
@alferdezprensa
·
Sep 28 ""En la última distribución de derechos de giro del FMI se benefició a países ricos, destinando sólo el 30% a mercados emergentes. Urge aplicar un gran pacto de solidaridad global"". El presidente 
@alferdez
 en el Diálogo de Alto Nivel convocado por la 
@ONU_es
 y la 
@OITnoticias
65
152
466",65,152,466
Alberto Fernández Retweeted,@JuanManzurOK,2021-09-26T02:23:40.000Z,"Juan Manzur
@JuanManzurOK
·
Sep 25Junto al presidente 
@alferdez
 compartimos una maravillosa tarde en Avellaneda, en el festival #OrgulloDockSud que pone en valor la identidad local con espectáculos y emprendimientos productivos. Gracias intendente 
@AleChornobroff
 y ministro 
@jorgeferraresi
 por esta invitación.
Alberto Fernández and 2 others
287
240
1.1K",287,240,1.1K
Alberto Fernández Retweeted,@FilmusDaniel,2021-09-25T15:14:57.000Z,"Daniel Filmus
@FilmusDaniel
·
Sep 25 Si sos investigador/a de la 
@agenciaidiar
 podés comprar insumos en moneda extranjera exentos del impuesto PAIS y de la percepción del 35% a cuenta de Ganancias y Bienes Personales.

La ciencia y la tecnología ocupan un lugar central en el gobierno de 
@alferdez
 y 
@CFKArgentina
.
86
296
808",86,296,808
Alberto Fernández Retweeted,@KarinArcus_ok,2021-09-26T00:23:10.000Z,"Karin Arcuschin
@KarinArcus_ok
·
Sep 25Tenemos como presidente a un hombre con quien podemos hablar. Él escucha sobre nuestras necesidades y trabaja por los intereses de todos y todas.
¡Gracias, 
@alferdez
!
0:12
66.1K views
577
299
940",577,299,940
Alberto Fernández Retweeted,@DominguezJul,2021-09-25T17:13:05.000Z,"Julián Domínguez
@DominguezJul
·
Sep 25El presidente de la Nación 
@alferdez
 me encomendó trabajar para recuperar el diálogo como herramienta clave para el progreso y el cuidado de la seguridad alimentaria de los argentinos y de las argentinas. #ReconstrucciónArgentina
Alberto Fernández
148
245
1.1K",148,245,1.1K
Alberto Fernández Retweeted,@KarinArcus_ok,2021-09-26T00:27:38.000Z,"Karin Arcuschin
@KarinArcus_ok
·
Sep 25Replying to 
@alferdez
 @JuanManzurOK
 and 3 others
Tenemos como presidente a un hombre con quien podemos hablar. Él escucha sobre nuestras necesidades y trabaja por los intereses de todos y todas.
¡Gracias, 
@alferdez
!
51
78
267",51,78,267
Alberto Fernández Retweeted,@FernandezAnibal,2021-09-25T20:23:01.000Z,"Aníbal Fernández
@FernandezAnibal
·
Sep 25#Narcolavado #Seguridad #SantaFe La 
@seguridadPSA
 desbarató este viernes a una organización que blanqueaba activos del narcotráfico. Hubo 36 allanamientos, se detuvieron a 5 personas y secuestraron millonarias sumas de dinero en efectivo, vehículos de alta gama y de comunicación.
157
1.1K
2.6K",157,1.1K,2.6K
Alberto Fernández,@alferdez,2021-09-24T23:24:00.000Z,"Alberto Fernández
@alferdez
·
Sep 24Con inmenso orgullo, recibí a Maximiliano Sánchez.

Es un joven de la comunidad wichí que fue nominado como uno de los mejores 50 alumnos del mundo por la Fundación Varkey en colaboración con UNESCO.
490
1.2K
7K",490,1.2K,7K
Alberto Fernández,@alferdez,2021-09-24T23:24:05.000Z,"Alberto Fernández
@alferdez
·
Sep 24Está desarrollando una aplicación que traduce del español al wichí y viceversa, sin necesidad de estar conectado a internet.

Me contó que quiere seguir formándose en tecnología, valoro su gran iniciativa.
64
337
1.8K",64,337,1.8K
Alberto Fernández,@alferdez,2021-09-24T23:24:05.000Z,"Alberto Fernández
@alferdez
·
Sep 24En un mundo cada día más competitivo, nuestro país tiene a jóvenes como Maxi que, con esfuerzo y vocación solidaria, hacen aportes invaluables para sus comunidades.

Mi absoluto compromiso con garantizarles más y mejores oportunidades para su desarrollo.
137
252
1.3K",137,252,1.3K
Alberto Fernández Retweeted,@MaruZamarreno,2021-09-24T11:31:09.000Z,"Maru Zamarreño
@MaruZamarreno
·
Sep 24El monto será de *$100.000* o *$240.000* en función del tipo de obra elegida 
Las mujeres  interesadas podrán inscribirse ingresando a: http://argentina.gob.ar/mipieza. 
Luego de la inscripción se va a realizar un sorteo para elegir a las beneficiarias. 
@JuanZabaletaOK
 @alferdez
argentina.gob.ar
Mi Pieza
Brindamos asistencia económica para refacciones, mejoras y/o ampliaciones de tu vivienda.
57
116
264",57,116,264
Alberto Fernández,@alferdez,2021-09-23T22:02:10.000Z,"Alberto Fernández
@alferdez
·
Sep 23Es oficial la suba del piso del Impuesto a las Ganancias. Quedan exentos de pagarlo quienes reciben un salario de hasta $175 mil.

Junto al ministro de Trabajo, Claudio Moroni, conversamos sobre la medida que le dará una mejor calidad de vida a las trabajadoras y trabajadores.
923
869
3.4K",923,869,3.4K
Alberto Fernández,@alferdez,2021-09-23T22:02:11.000Z,"Alberto Fernández
@alferdez
·
Sep 23Casa Rosada
@CasaRosada
 · Sep 23
Por decisión del Gobierno nacional, el piso a partir del cual las personas asalariadas pagan el #ImpuestoALasGanancias pasó de:

150.000 a 175.000 pesos brutos mensuales.
Al día de hoy, solo seguirán pagando aproximadamente el 10% de las trabajadoras y trabajadores.
Show this thread
131
165
504",131,165,504
Alberto Fernández,@alferdez,2021-09-22T18:26:29.000Z,"Alberto Fernández
@alferdez
·
Sep 22Intendentes como 
@ishiiargentina
 tuvieron en Néstor, en Cristina y en mí socios decididos a hacer llegar la educación a cada rincón del país.

Esta facultad formará médicas, médicos, enfermeras y enfermeros que seguirán poniendo en valor la salud pública nacional.
209
208
760",209,208,760
